data$speed,Acciona.AW77.1500,Alstom.Eco.74,Alstom.Eco.80,Alstom.Eco.110,Bonus.B23.150,Bonus.B33.300,Bonus.B37.450,Bonus.B41.500,Bonus.B44.600,Bonus.B54.1000,Bonus.B62.1300,Bonus.B82.2300,Dewind.D4.41.500,Dewind.D6.62.1000,Enercon.E40.500,Enercon.E40.600,Enercon.E44.900,Enercon.E48.800,Enercon.E53.800,Enercon.E66.1500,Enercon.E66.1800,Enercon.E66.2000,Enercon.E70.2000,Enercon.E70.2300,Enercon.E82.1800,Enercon.E82.2000,Enercon.E82.2300,Enercon.E82.3000,Enercon.E92.2300,Enercon.E92.2350,Enercon.E101.3000,Enercon.E112.4500,Enercon.E126.6500,Enercon.E126.7000,Enercon.E126.7500,EWT.DirectWind.52.900,Gamesa.G47.660,Gamesa.G52.850,Gamesa.G58.850,Gamesa.G80.2000,Gamesa.G87.2000,Gamesa.G90.2000,Gamesa.G128.4500,Gamesa.G128.5000,GE.900S,GE.1.5s,GE.1.5se,GE.1.5sl,GE.1.5sle,GE.1.5xle,GE.1.6,GE.1.7,GE.2.5xl,GE.2.75.103,GE.3.4.130,GE.3.2.103,GE.3.2.130,GE.3.8.130,Goldwind.GW82.1500,Goldwind.GW109.2500,Goldwind.GW121.2500,Goldwind.GW140.3400,NEG.Micon.M1500.500,NEG.Micon.M1500.750,NEG.Micon.NM48.750,NEG.Micon.NM52.900,NEG.Micon.NM60.1000,NEG.Micon.NM64c.1500,NEG.Micon.NM80.2750,Nordex.N27.150,Nordex.N29.250,Nordex.N43.600,Nordex.N50.800,Nordex.N60.1300,Nordex.N80.2500,Nordex.N90.2300,Nordex.N90.2500,Nordex.N100.2500,Nordex.N131.3000,Nordex.N131.3300,Nordtank.NTK500,Nordtank.NTK600,PowerWind.56.900,REpower.MD70.1500,REPower.MD77.1500,REpower.MM70.2000,REpower.MM82.2000,REpower.MM92.2000,REpower.3.4M,REpower.5M,REpower.6M,Siemens.SWT.1.3.62,Siemens.SWT.2.3.82,Siemens.SWT.2.3.93,Siemens.SWT.2.3.101,Siemens.SWT.3.0.101,Siemens.SWT.3.6.107,Siemens.SWT.3.6.120,Siemens.SWT.3.6.130,Siemens.SWT.4.0.130,Suzlon.S88.2100,Suzlon.S97.2100,Tacke.TW600.43,Vestas.V27.225,Vestas.V29.225,Vestas.V39.500,Vestas.V42.600,Vestas.V44.600,Vestas.V47.660,Vestas.V52.850,Vestas.V66.1650,Vestas.V66.1750,Vestas.V66.2000,Vestas.V80.1800,Vestas.V80.2000,Vestas.V90.1800,Vestas.V90.2000,Vestas.V90.3000,Vestas.V100.1800,Vestas.V100.2000,Vestas.V110.2000,Vestas.V112.3000,Vestas.V112.3300,Vestas.V164.7000,Wind.World.W3700,Wind.World.W4200,Windmaster.WM28.300,Windmaster.WM43.750,Windflow.33.500,XANT.M21.100,Vestas.V117.4000,Vestas.V136.4000,Vestas.V150.4000,Siemens.SWT.4.3.130,Siemens.SWT.4.1.142,Siemens.Gamesa.SG.4.5.145,GE.5.5.158,Vestas.V164.8000,GE.5.3.158,Goldwind.GW140.3000,Vestas.V164.9500,Top.Eight,GE.Haliade.X.220.12,GE.Haliade.150.6,Goldwind.GW154.6.7,Hitachi.HTW5.2.127,Hitachi.HTW5.2.136,MHI.Vestas.V164.9500,MHI.Vestas.V117.4200,MHI.Vestas.V164.10.0,MHI.Vestas.V164.8400,MHI.Vestas.V174.9500,Senvion.6.3M152,Siemens.Gamesa.SG8.5.167,Siemens.SWT.7.0.154,Siemens.SWT.8.0.154,Siemens.Gamesa.SG.6.0.154,Siemens.Gamesa.SG.7.0.154,Siemens.Gamesa.SG.8.0.167,Siemens.Gamesa.SG.10.0.193
20.16,0.934841,0.934616,0.862366,0.934896,0.751743,0.802663,0.832139,0.764567,0.83926,0.931951,0.932877,0.933059,0.934363,0.584648,0.934178,0.934473,0.929074,0.934066,0.934802,0.919111,0.933809,0.932608,0.933415,0.931561,0.934745,0.934871,0.933643,0.925672,0.934454,0.933643,0.934998,0.934076,0.932715,0.931621,0.928365,0.933464,0.933161,0.98947,0.806428,0.933535,0.934758,0.891762,0.904316,0.905926,0.934647,0.934706,0.934659,0.481429,0.934579,0.481554,0.93525,0.813941,0.934915,0.934655,0.935225,0.933413,0.935277,0.934965,0.718778,0.935294,0.718964,0.544085,0.859968,0.89056,0.891236,0.907444,0.463954,0.832609,0.927687,0.775383,0.894391,0.90342,0.869832,0.898192,0.932617,0.934669,0.934796,0.935154,0.481805,0.481759,0.846035,0.898881,0.93487,0.927848,0.481171,0.931743,0.934063,0.935196,0.934475,0.997831,0.99651,0.932992,0.93274,0.934997,0.935269,0.934757,0.934482,0.935172,0.935271,0.935216,0.934672,0.481601,0.908785,0.933876,0.934566,0.933172,0.931834,0.478369,0.93239,0.933069,0.929538,0.93161,0.927873,0.934741,0.934329,0.935209,0.935008,0.932781,0.481795,0.718894,0.481844,0.935212,0.93497,0.93455,0.831694,0.878647,0.932506,0.933087,0.993848,0.379996,0.934813,0.983746,0.784709,0.946929,0.818231,0.953151,0.904875,0.934713,0.905141,0.481848,0.933388,0.934135,0.935059,0.93492,0.934779,0.934327,0.934791,0.933862,0.934521,0.933536,0.934454,0.934435,0.934868,0.934542,0.93465,0.934115,0.935025,0.93465,0.934736,0.934903
20.17,0.93406,0.933839,0.861342,0.934114,0.750839,0.801826,0.831222,0.763333,0.838251,0.931211,0.932125,0.932304,0.93359,0.582728,0.933408,0.933698,0.92837,0.933297,0.934021,0.918315,0.933045,0.931862,0.932656,0.930828,0.933965,0.934089,0.93288,0.925005,0.933678,0.93288,0.934214,0.933307,0.931966,0.930888,0.927669,0.932704,0.932403,0.989346,0.804725,0.932774,0.933978,0.890687,0.903727,0.905385,0.933869,0.933927,0.933881,0.478948,0.933801,0.479071,0.934461,0.81226,0.934132,0.933876,0.934437,0.932653,0.934488,0.934181,0.716669,0.934505,0.716851,0.541607,0.859081,0.889783,0.890392,0.90665,0.461549,0.831727,0.926996,0.774364,0.893666,0.902571,0.868924,0.897453,0.931871,0.933891,0.934016,0.934367,0.479317,0.479272,0.845183,0.898169,0.934088,0.927077,0.478694,0.931007,0.933294,0.934408,0.9337,0.997831,0.996531,0.932238,0.93199,0.934213,0.93448,0.933977,0.933707,0.934385,0.934482,0.934428,0.933894,0.479117,0.908016,0.93311,0.933789,0.932416,0.931095,0.475931,0.931642,0.932313,0.928829,0.930877,0.927186,0.933959,0.933556,0.934421,0.934224,0.932032,0.479307,0.716783,0.479355,0.934425,0.934187,0.933774,0.830816,0.877799,0.931762,0.932334,0.99391,0.377806,0.934032,0.983497,0.783014,0.946337,0.816843,0.952683,0.903897,0.933934,0.904162,0.479359,0.93263,0.933364,0.934274,0.934137,0.933998,0.933554,0.93401,0.933096,0.933745,0.932775,0.933679,0.93366,0.934086,0.933766,0.933872,0.933346,0.93424,0.933872,0.933956,0.93412
20.18,0.934057,0.933836,0.861339,0.934111,0.750837,0.801824,0.831219,0.763331,0.838248,0.931208,0.932122,0.932301,0.933587,0.582727,0.933405,0.933695,0.928367,0.933294,0.934018,0.918312,0.933042,0.931859,0.932653,0.930825,0.933962,0.934086,0.932877,0.925002,0.933675,0.932877,0.934211,0.933305,0.931963,0.930885,0.927666,0.932701,0.9324,0.989345,0.804722,0.932771,0.933975,0.890684,0.903726,0.905384,0.933866,0.933924,0.933878,0.478948,0.933798,0.479071,0.934458,0.812256,0.934129,0.933874,0.934434,0.93265,0.934485,0.934179,0.716666,0.934502,0.716848,0.541606,0.859079,0.88978,0.890389,0.906647,0.461549,0.831724,0.926992,0.774362,0.893663,0.902568,0.868921,0.89745,0.931868,0.933888,0.934013,0.934364,0.479317,0.479272,0.845181,0.898167,0.934085,0.927074,0.478694,0.931004,0.933291,0.934405,0.933697,0.997831,0.996531,0.932235,0.931987,0.93421,0.934477,0.933974,0.933704,0.934382,0.934479,0.934425,0.933891,0.479117,0.908013,0.933107,0.933786,0.932413,0.931092,0.475931,0.931639,0.93231,0.928826,0.930874,0.927182,0.933956,0.933554,0.934418,0.934221,0.932029,0.479307,0.71678,0.479355,0.934422,0.934184,0.933771,0.830814,0.877796,0.931759,0.932331,0.993909,0.377807,0.934029,0.983496,0.783011,0.946335,0.81684,0.952682,0.903894,0.933931,0.904159,0.479359,0.932627,0.933361,0.934271,0.934134,0.933996,0.933551,0.934007,0.933093,0.933742,0.932772,0.933676,0.933657,0.934083,0.933763,0.933869,0.933343,0.934237,0.933869,0.933953,0.934118
20.19,0.933662,0.933444,0.860823,0.933715,0.750382,0.801402,0.830757,0.762711,0.83774,0.930833,0.931741,0.931919,0.933197,0.581765,0.933016,0.933303,0.92801,0.932905,0.933623,0.91791,0.932655,0.931481,0.93227,0.930454,0.933567,0.933691,0.932491,0.924663,0.933283,0.932491,0.933815,0.932916,0.931585,0.930513,0.927313,0.932317,0.932017,0.989281,0.803865,0.932385,0.93358,0.890142,0.90343,0.905113,0.933473,0.933531,0.933484,0.477708,0.933405,0.477829,0.93406,0.81141,0.933734,0.93348,0.934035,0.932265,0.934086,0.933782,0.715607,0.934103,0.715787,0.540366,0.858632,0.889388,0.889963,0.906245,0.460347,0.83128,0.926642,0.77385,0.893296,0.902139,0.868463,0.897077,0.93149,0.933494,0.933618,0.933967,0.478073,0.478028,0.844751,0.897807,0.93369,0.926684,0.477456,0.930632,0.932902,0.934007,0.933305,0.99783,0.99654,0.931853,0.931607,0.933814,0.934078,0.93358,0.933312,0.933984,0.93408,0.934027,0.933497,0.477875,0.907623,0.932719,0.933393,0.932031,0.930717,0.474712,0.931261,0.931928,0.928467,0.930502,0.926834,0.933561,0.933163,0.93402,0.933824,0.93165,0.478063,0.71572,0.478111,0.934023,0.933788,0.933379,0.830371,0.877368,0.931383,0.931951,0.993939,0.376714,0.933635,0.98337,0.78216,0.946037,0.816142,0.952445,0.903401,0.933537,0.903666,0.478114,0.932243,0.932972,0.933874,0.933739,0.933601,0.93316,0.933613,0.932706,0.93335,0.932387,0.933284,0.933266,0.933688,0.93337,0.933475,0.932953,0.933841,0.933475,0.933559,0.933722
20.2,0.933265,0.933049,0.860305,0.933318,0.749927,0.800979,0.830293,0.76209,0.83723,0.930456,0.931358,0.931535,0.932804,0.580803,0.932624,0.932909,0.927651,0.932515,0.933226,0.917505,0.932267,0.931102,0.931884,0.930081,0.933171,0.933293,0.932104,0.924322,0.932889,0.932104,0.933417,0.932526,0.931204,0.93014,0.926958,0.931931,0.931632,0.989217,0.803007,0.931998,0.933184,0.889598,0.903133,0.90484,0.933078,0.933135,0.933089,0.476468,0.93301,0.476588,0.933659,0.810562,0.933336,0.933085,0.933635,0.931879,0.933685,0.933384,0.714546,0.933702,0.714725,0.539126,0.858183,0.888993,0.889535,0.905842,0.459144,0.830833,0.926289,0.773336,0.892927,0.901708,0.868003,0.896701,0.93111,0.933099,0.933222,0.933567,0.476829,0.476785,0.84432,0.897445,0.933293,0.926292,0.476219,0.930257,0.932511,0.933607,0.932911,0.99783,0.99655,0.931469,0.931225,0.933416,0.933677,0.933184,0.932918,0.933584,0.933679,0.933627,0.933102,0.476633,0.907232,0.93233,0.932999,0.931646,0.930341,0.473493,0.93088,0.931544,0.928106,0.930129,0.926483,0.933163,0.93277,0.93362,0.933426,0.931269,0.476819,0.714658,0.476867,0.933623,0.93339,0.932984,0.829927,0.876938,0.931004,0.931568,0.993968,0.375622,0.933238,0.983243,0.781306,0.945736,0.815442,0.952208,0.902906,0.933141,0.90317,0.47687,0.931857,0.93258,0.933475,0.933341,0.933205,0.932767,0.933216,0.932317,0.932955,0.932,0.93289,0.932872,0.933291,0.932975,0.93308,0.932562,0.933442,0.93308,0.933163,0.933324
20.21,0.932866,0.932652,0.859785,0.932919,0.74947,0.800555,0.829828,0.761468,0.836718,0.930077,0.930973,0.931149,0.932409,0.57984,0.932231,0.932514,0.92729,0.932122,0.932828,0.917099,0.931876,0.93072,0.931496,0.929706,0.932772,0.932894,0.931714,0.923979,0.932493,0.931714,0.933017,0.932133,0.930821,0.929764,0.926601,0.931542,0.931245,0.989152,0.802146,0.931609,0.932785,0.889052,0.902836,0.904568,0.932681,0.932738,0.932692,0.475228,0.932613,0.475347,0.933257,0.809712,0.932937,0.932687,0.933233,0.93149,0.933282,0.932984,0.713484,0.933299,0.713661,0.537885,0.857733,0.888597,0.889105,0.905436,0.457942,0.830385,0.925934,0.772822,0.892556,0.901275,0.867541,0.896323,0.930728,0.932702,0.932824,0.933165,0.475586,0.475542,0.843888,0.897082,0.932894,0.925898,0.474981,0.929881,0.932118,0.933205,0.932515,0.997829,0.996559,0.931083,0.930841,0.933016,0.933275,0.932785,0.932522,0.933182,0.933277,0.933225,0.932704,0.475392,0.906839,0.931938,0.932602,0.93126,0.929963,0.472274,0.930498,0.931157,0.927742,0.929753,0.92613,0.932764,0.932376,0.933218,0.933026,0.930885,0.475576,0.713595,0.475623,0.933221,0.93299,0.932588,0.829481,0.876506,0.930623,0.931183,0.993997,0.374531,0.93284,0.983115,0.780451,0.945435,0.814741,0.95197,0.902409,0.932744,0.902673,0.475626,0.93147,0.932187,0.933074,0.932941,0.932806,0.932372,0.932817,0.931925,0.932559,0.931611,0.932494,0.932476,0.932891,0.932579,0.932682,0.932169,0.933042,0.932682,0.932765,0.932925
20.22,0.932465,0.932253,0.859264,0.932517,0.749012,0.800129,0.829361,0.760844,0.836205,0.929696,0.930586,0.930761,0.932012,0.578877,0.931836,0.932116,0.926926,0.931727,0.932427,0.91669,0.931484,0.930336,0.931106,0.929328,0.932372,0.932493,0.931322,0.923634,0.932095,0.931322,0.932615,0.931739,0.930436,0.929387,0.926242,0.931152,0.930856,0.989087,0.801282,0.931217,0.932385,0.888504,0.902538,0.904294,0.932281,0.932338,0.932292,0.473988,0.932214,0.474106,0.932853,0.808859,0.932535,0.932288,0.932829,0.9311,0.932878,0.932582,0.71242,0.932894,0.712595,0.536644,0.857281,0.888198,0.888674,0.905029,0.45674,0.829936,0.925577,0.772306,0.892183,0.90084,0.867078,0.895943,0.930344,0.932302,0.932423,0.932762,0.474343,0.474299,0.843454,0.896717,0.932493,0.925502,0.473743,0.929502,0.931723,0.932802,0.932118,0.997828,0.996568,0.930696,0.930455,0.932614,0.93287,0.932385,0.932124,0.932779,0.932872,0.932821,0.932305,0.47415,0.906443,0.931545,0.932203,0.930871,0.929582,0.471055,0.930114,0.930769,0.927377,0.929376,0.925775,0.932363,0.931979,0.932814,0.932624,0.9305,0.474333,0.712529,0.474379,0.932817,0.932588,0.93219,0.829033,0.876072,0.930241,0.930796,0.994026,0.37344,0.932439,0.982986,0.779593,0.945132,0.814038,0.95173,0.90191,0.932344,0.902173,0.474383,0.93108,0.931791,0.932671,0.93254,0.932406,0.931975,0.932417,0.931532,0.932161,0.93122,0.932097,0.932078,0.93249,0.93218,0.932283,0.931774,0.932639,0.932283,0.932365,0.932523
20.23,0.932063,0.931852,0.858741,0.932114,0.748553,0.799702,0.828892,0.760219,0.83569,0.929313,0.930197,0.930371,0.931614,0.577912,0.931438,0.931717,0.926561,0.93133,0.932025,0.91628,0.93109,0.929951,0.930714,0.928949,0.93197,0.93209,0.930929,0.923287,0.931695,0.930929,0.932211,0.931342,0.930049,0.929007,0.92588,0.93076,0.930465,0.989021,0.800417,0.930824,0.931983,0.887954,0.90224,0.90402,0.93188,0.931937,0.931891,0.472749,0.931813,0.472865,0.932447,0.808004,0.932132,0.931887,0.932423,0.930708,0.932471,0.932179,0.711353,0.932488,0.711527,0.535403,0.856827,0.887798,0.88824,0.904619,0.455539,0.829485,0.925217,0.771788,0.891807,0.900403,0.866613,0.895561,0.929958,0.931901,0.932021,0.932357,0.4731,0.473057,0.843018,0.89635,0.93209,0.925104,0.472506,0.929121,0.931326,0.932396,0.931718,0.997827,0.996577,0.930306,0.930067,0.93221,0.932464,0.931984,0.931725,0.932373,0.932466,0.932415,0.931904,0.472909,0.906046,0.93115,0.931803,0.930481,0.9292,0.469836,0.929727,0.930378,0.927009,0.928996,0.925418,0.93196,0.931581,0.932408,0.93222,0.930113,0.47309,0.711462,0.473136,0.932412,0.932185,0.931789,0.828585,0.875637,0.929856,0.930407,0.994054,0.37235,0.932037,0.982857,0.778734,0.944828,0.813334,0.95149,0.901409,0.931943,0.901672,0.473139,0.930689,0.931394,0.932267,0.932136,0.932003,0.931577,0.932015,0.931136,0.93176,0.930827,0.931697,0.931679,0.932087,0.93178,0.931882,0.931376,0.932235,0.931882,0.931963,0.93212
20.24,0.931254,0.931048,0.857692,0.931304,0.747634,0.798846,0.827953,0.758967,0.834657,0.928543,0.929416,0.929588,0.930813,0.575983,0.930641,0.930914,0.925827,0.930534,0.931217,0.915456,0.930298,0.929176,0.929927,0.928187,0.931162,0.931281,0.930138,0.922588,0.930892,0.930138,0.9314,0.930546,0.929272,0.928244,0.925154,0.929972,0.929679,0.988888,0.798682,0.930034,0.931175,0.88685,0.901642,0.903471,0.931075,0.931131,0.931086,0.47027,0.931008,0.470385,0.931631,0.806291,0.931322,0.931081,0.931608,0.92992,0.931655,0.931368,0.709218,0.931672,0.709388,0.53292,0.855917,0.886994,0.887371,0.903797,0.453136,0.82858,0.924495,0.770752,0.891052,0.899527,0.865679,0.894794,0.929182,0.931096,0.931214,0.931543,0.470615,0.470572,0.842143,0.895613,0.931281,0.924306,0.470032,0.928356,0.930529,0.931581,0.930915,0.997825,0.996594,0.929523,0.929287,0.931399,0.931648,0.931176,0.930922,0.931559,0.93165,0.9316,0.931098,0.470428,0.905247,0.930356,0.930998,0.929697,0.928432,0.467399,0.928951,0.929594,0.92627,0.928233,0.924699,0.931151,0.93078,0.931593,0.931408,0.929335,0.470605,0.709325,0.47065,0.931597,0.931374,0.930986,0.827684,0.874763,0.929083,0.929626,0.99411,0.370173,0.931229,0.982596,0.777013,0.944217,0.811923,0.951007,0.900404,0.931137,0.900666,0.470653,0.929902,0.930596,0.931455,0.931326,0.931196,0.930776,0.931207,0.930343,0.930957,0.930038,0.930894,0.930876,0.931278,0.930976,0.931076,0.930579,0.931423,0.931076,0.931156,0.93131
20.25,0.931251,0.931045,0.85769,0.931302,0.747632,0.798844,0.82795,0.758965,0.834655,0.928541,0.929413,0.929585,0.93081,0.575982,0.930638,0.930912,0.925824,0.930531,0.931214,0.915453,0.930295,0.929173,0.929925,0.928184,0.93116,0.931279,0.930135,0.922585,0.930889,0.930135,0.931397,0.930544,0.929269,0.928241,0.925151,0.929969,0.929676,0.988887,0.798679,0.930032,0.931173,0.886848,0.901642,0.90347,0.931072,0.931128,0.931083,0.47027,0.931005,0.470385,0.931628,0.806287,0.931319,0.931078,0.931605,0.929917,0.931652,0.931365,0.709216,0.931669,0.709385,0.532919,0.855915,0.886992,0.887368,0.903794,0.453136,0.828578,0.924492,0.77075,0.89105,0.899524,0.865677,0.894791,0.92918,0.931093,0.931211,0.93154,0.470615,0.470573,0.842141,0.89561,0.931279,0.924303,0.470032,0.928353,0.930526,0.931579,0.930913,0.997824,0.996594,0.92952,0.929284,0.931396,0.931645,0.931174,0.93092,0.931557,0.931647,0.931598,0.931095,0.470428,0.905244,0.930353,0.930996,0.929694,0.928429,0.467399,0.928948,0.929591,0.926267,0.92823,0.924697,0.931148,0.930778,0.931591,0.931406,0.929332,0.470605,0.709322,0.47065,0.931594,0.931371,0.930983,0.827682,0.87476,0.92908,0.929623,0.99411,0.370174,0.931226,0.982595,0.77701,0.944215,0.81192,0.951006,0.900401,0.931134,0.900663,0.470653,0.929899,0.930593,0.931452,0.931324,0.931193,0.930773,0.931204,0.93034,0.930954,0.930035,0.930891,0.930874,0.931275,0.930973,0.931073,0.930576,0.93142,0.931073,0.931153,0.931308
20.26,0.930435,0.930233,0.856634,0.930484,0.746708,0.797983,0.827004,0.757707,0.833615,0.927763,0.928624,0.928794,0.930002,0.57405,0.929832,0.930101,0.925081,0.929726,0.930398,0.914622,0.929495,0.92839,0.92913,0.927413,0.930344,0.930462,0.929336,0.921878,0.930078,0.929336,0.930579,0.92974,0.928484,0.92747,0.924416,0.929173,0.928882,0.988751,0.796935,0.929234,0.930357,0.885736,0.901042,0.902919,0.930259,0.930315,0.93027,0.467793,0.930192,0.467905,0.930805,0.804564,0.930502,0.930265,0.930782,0.929121,0.930829,0.930546,0.707073,0.930845,0.707239,0.530435,0.854999,0.88618,0.886491,0.902963,0.450734,0.827666,0.923761,0.769709,0.890286,0.89864,0.864736,0.894016,0.928396,0.93028,0.930396,0.930719,0.468131,0.468089,0.84126,0.894866,0.930462,0.923497,0.467559,0.92758,0.929721,0.930756,0.930102,0.997821,0.99661,0.928729,0.928497,0.930577,0.930822,0.930359,0.930109,0.930735,0.930824,0.930775,0.930282,0.467948,0.904437,0.929551,0.930184,0.928902,0.927652,0.464962,0.928164,0.928799,0.92552,0.927459,0.923969,0.930331,0.92997,0.930768,0.930587,0.928546,0.468122,0.707177,0.468165,0.930772,0.930553,0.930171,0.826775,0.873879,0.928299,0.928834,0.994164,0.368,0.930411,0.98233,0.775282,0.943599,0.810502,0.950519,0.899388,0.93032,0.89965,0.468168,0.929105,0.929787,0.930632,0.930506,0.930377,0.929965,0.930388,0.929538,0.930142,0.929238,0.930081,0.930063,0.930458,0.930161,0.93026,0.929771,0.930601,0.93026,0.930338,0.93049
20.27,0.930432,0.93023,0.856632,0.930482,0.746707,0.797981,0.827002,0.757706,0.833613,0.92776,0.928621,0.928791,0.929999,0.574049,0.92983,0.930099,0.925078,0.929723,0.930395,0.914619,0.929492,0.928387,0.929127,0.927411,0.930342,0.930459,0.929334,0.921875,0.930075,0.929334,0.930576,0.929737,0.928481,0.927467,0.924413,0.929171,0.92888,0.98875,0.796932,0.929231,0.930355,0.885733,0.901041,0.902918,0.930257,0.930312,0.930267,0.467793,0.93019,0.467905,0.930803,0.804561,0.930499,0.930262,0.930779,0.929118,0.930826,0.930544,0.70707,0.930842,0.707237,0.530434,0.854996,0.886178,0.886488,0.902961,0.450734,0.827664,0.923758,0.769707,0.890283,0.898637,0.864734,0.894013,0.928393,0.930277,0.930393,0.930716,0.468131,0.46809,0.841258,0.894864,0.930459,0.923494,0.467559,0.927577,0.929719,0.930754,0.9301,0.997821,0.996609,0.928726,0.928494,0.930575,0.930819,0.930356,0.930106,0.930732,0.930821,0.930772,0.930279,0.467948,0.904435,0.929548,0.930181,0.928899,0.927649,0.464962,0.928161,0.928797,0.925517,0.927456,0.923966,0.930328,0.929967,0.930766,0.930584,0.928543,0.468122,0.707175,0.468166,0.930769,0.93055,0.930169,0.826773,0.873877,0.928296,0.928831,0.994163,0.368001,0.930408,0.982329,0.775279,0.943597,0.8105,0.950517,0.899386,0.930317,0.899647,0.468169,0.929102,0.929784,0.930629,0.930503,0.930375,0.929962,0.930386,0.929535,0.93014,0.929235,0.930078,0.930061,0.930456,0.930159,0.930257,0.929768,0.930598,0.930257,0.930335,0.930488
20.28,0.93002,0.92982,0.8561,0.930069,0.746242,0.797548,0.826525,0.757074,0.833089,0.927367,0.928222,0.928391,0.929591,0.573082,0.929422,0.929689,0.924702,0.929317,0.929983,0.914199,0.929088,0.927991,0.928725,0.927021,0.92993,0.930047,0.92893,0.921516,0.929665,0.92893,0.930162,0.929331,0.928084,0.927077,0.924041,0.928768,0.928478,0.988681,0.796055,0.928828,0.929943,0.885173,0.90074,0.902641,0.929846,0.929901,0.929856,0.466555,0.929779,0.466666,0.930387,0.803695,0.930086,0.929851,0.930364,0.928715,0.93041,0.93013,0.705995,0.930426,0.70616,0.529191,0.854535,0.885768,0.886046,0.902541,0.449534,0.827205,0.923388,0.769184,0.889897,0.898191,0.86426,0.893621,0.927997,0.929866,0.929981,0.930301,0.466889,0.466849,0.840814,0.894487,0.930047,0.923086,0.466323,0.927186,0.929312,0.930338,0.92969,0.997818,0.996617,0.928327,0.928096,0.930161,0.930403,0.929945,0.929697,0.930317,0.930405,0.930357,0.929868,0.466708,0.904026,0.929143,0.929771,0.928499,0.927257,0.463744,0.927764,0.928396,0.925139,0.927066,0.923598,0.929916,0.929559,0.93035,0.93017,0.928145,0.46688,0.706099,0.466924,0.930354,0.930137,0.929759,0.826316,0.873432,0.927901,0.928432,0.99419,0.366916,0.929996,0.982195,0.774411,0.943286,0.809788,0.950272,0.898875,0.929906,0.899136,0.466927,0.9287,0.929377,0.930215,0.93009,0.929963,0.929553,0.929973,0.92913,0.92973,0.928832,0.929669,0.929651,0.930043,0.929748,0.929846,0.929361,0.930184,0.929846,0.929924,0.930075
20.29,0.929605,0.929407,0.855567,0.929654,0.745777,0.797113,0.826047,0.756441,0.832564,0.926971,0.927821,0.927989,0.92918,0.572114,0.929013,0.929278,0.924323,0.928908,0.929569,0.913777,0.928681,0.927593,0.928321,0.926629,0.929516,0.929632,0.928524,0.921155,0.929254,0.928524,0.929747,0.928922,0.927684,0.926685,0.923666,0.928364,0.928075,0.988611,0.795175,0.928422,0.929529,0.884611,0.900438,0.902364,0.929433,0.929488,0.929443,0.465317,0.929366,0.465427,0.929969,0.802826,0.929671,0.929438,0.929946,0.928311,0.929992,0.929715,0.704918,0.930008,0.705081,0.527948,0.854071,0.885356,0.885601,0.902119,0.448334,0.826744,0.923015,0.768659,0.889508,0.897743,0.863784,0.893227,0.927598,0.929453,0.929567,0.929884,0.465648,0.465608,0.840368,0.894109,0.929632,0.922677,0.465088,0.926793,0.928903,0.929921,0.929278,0.997816,0.996624,0.927925,0.927696,0.929746,0.929985,0.929531,0.929285,0.9299,0.929987,0.929939,0.929455,0.465469,0.903616,0.928736,0.929358,0.928096,0.926862,0.462526,0.927366,0.927993,0.924758,0.926674,0.923228,0.929501,0.929148,0.929933,0.929755,0.927746,0.465639,0.705021,0.465682,0.929936,0.929722,0.929347,0.825858,0.872986,0.927504,0.92803,0.994216,0.365832,0.929582,0.98206,0.773541,0.942973,0.809074,0.950025,0.898362,0.929493,0.898623,0.465685,0.928296,0.928968,0.929799,0.929675,0.929549,0.929143,0.929559,0.928723,0.929318,0.928427,0.929257,0.92924,0.929628,0.929336,0.929433,0.928952,0.929768,0.929433,0.92951,0.92966
20.3,0.929189,0.928993,0.855032,0.929237,0.74531,0.796676,0.825567,0.755807,0.832037,0.926574,0.927418,0.927585,0.928768,0.571146,0.928602,0.928864,0.923943,0.928497,0.929153,0.913353,0.928273,0.927193,0.927915,0.926235,0.9291,0.929215,0.928116,0.920792,0.92884,0.928116,0.929329,0.928512,0.927283,0.926291,0.92329,0.927958,0.92767,0.98854,0.794294,0.928015,0.929113,0.884047,0.900136,0.902086,0.929018,0.929073,0.929028,0.46408,0.928951,0.464189,0.929549,0.801955,0.929254,0.929023,0.929527,0.927904,0.929572,0.929297,0.703839,0.929588,0.704001,0.526705,0.853606,0.884942,0.885155,0.901695,0.447134,0.826282,0.922641,0.768133,0.889117,0.897293,0.863306,0.89283,0.927198,0.929038,0.929151,0.929466,0.464407,0.464368,0.839921,0.893729,0.929216,0.922266,0.463852,0.926398,0.928492,0.929502,0.928865,0.997814,0.996631,0.927521,0.927293,0.929328,0.929565,0.929115,0.928872,0.929481,0.929567,0.92952,0.92904,0.46423,0.903204,0.928326,0.928944,0.927691,0.926465,0.461308,0.926965,0.927589,0.924375,0.92628,0.922855,0.929084,0.928736,0.929513,0.929337,0.927344,0.464399,0.703941,0.464441,0.929517,0.929304,0.928933,0.825398,0.872537,0.927105,0.927627,0.994241,0.364749,0.929166,0.981924,0.772668,0.942659,0.808358,0.949777,0.897848,0.929077,0.898108,0.464444,0.927891,0.928556,0.92938,0.929258,0.929133,0.92873,0.929143,0.928313,0.928904,0.92802,0.928843,0.928827,0.929212,0.928922,0.929018,0.928541,0.92935,0.929018,0.929094,0.929243
